t,leg_idx,phase,pos_n,pos_e,pos_d,vel_n,vel_e,vel_d,cmd_vn,cmd_ve,cmd_vd,cmd_spd,ach_spd,err_spd,dxy_to_gate,dist_to_gate,turn_angle_rad,blend_radius,desired_pre_ceiling,cmd_pre_smooth,yaw_cmd_deg
17.9968,7,TURN,7.299,13.908,-2.795,1.972,-9.526,0.371,2.398,-10.997,-0.615,11.255,9.728,1.527,3.97,3.976,0.5415,4.277,8.343,11.268,-77.7
18.0193,7,TURN,7.364,13.612,-2.789,2.057,-9.625,0.274,2.771,-10.722,-0.633,11.074,9.842,1.232,3.668,3.674,0.5445,4.307,7.872,10.636,-75.51
18.0404,7,TURN,7.43,13.313,-2.786,2.118,-9.715,0.195,3.125,-10.436,-0.642,10.894,9.943,0.951,3.362,3.369,0.5486,4.335,7.458,10.081,-73.33
18.0628,7,TURN,7.43,13.313,-2.786,2.118,-9.715,0.195,3.073,-10.264,-0.642,10.715,9.943,0.772,3.362,3.369,0.5486,4.335,7.458,10.081,-73.33
18.084,7,TURN,7.497,13.015,-2.787,2.128,-9.786,0.125,3.396,-9.972,-0.64,10.535,10.014,0.521,3.056,3.064,0.5536,4.356,7.127,9.638,-71.19
18.1064,7,TURN,7.497,13.015,-2.787,2.128,-9.786,0.125,3.338,-9.802,-0.64,10.355,10.014,0.341,3.056,3.064,0.5536,4.356,7.127,9.638,-71.19
18.1289,7,TURN,7.564,12.714,-2.788,2.114,-9.781,0.113,3.627,-9.507,-0.635,10.175,10.007,0.169,2.748,2.756,0.5595,4.358,6.891,9.324,-69.11
18.1513,7,TURN,7.564,12.714,-2.788,2.114,-9.781,0.113,3.563,-9.339,-0.635,9.996,10.007,-0.011,2.748,2.756,0.5595,4.358,6.891,9.324,-69.11
18.1737,8,SUSTAIN,7.631,12.412,-2.789,2.124,-9.753,0.113,5.919,-8.364,-0.632,10.247,9.982,0.265,12.756,12.758,0.5744,4.361,9.0,11.538,-54.71
18.1962,8,SUSTAIN,7.631,12.412,-2.789,2.124,-9.753,0.113,6.058,-8.56,-0.632,10.487,9.982,0.505,12.756,12.758,0.5744,4.361,9.0,11.538,-54.71
18.2184,8,SUSTAIN,7.715,12.038,-2.792,2.161,-9.723,0.111,6.301,-8.681,-0.623,10.727,9.961,0.766,12.403,12.405,0.5625,4.348,9.0,11.538,-54.03
18.2403,8,SUSTAIN,7.715,12.038,-2.792,2.161,-9.723,0.111,6.442,-8.875,-0.623,10.967,9.961,1.006,12.403,12.405,0.5625,4.348,9.0,11.538,-54.03
18.2624,8,SUSTAIN,7.782,11.74,-2.796,2.176,-9.678,0.072,6.672,-9.004,-0.612,11.207,9.919,1.287,12.123,12.125,0.5525,4.332,9.0,11.538,-53.46
18.2833,8,SUSTAIN,7.851,11.443,-2.801,2.218,-9.621,0.008,6.91,-9.126,-0.598,11.447,9.873,1.573,11.844,11.846,0.5422,4.314,9.0,11.538,-52.87
18.3057,8,SUSTAIN,7.851,11.443,-2.801,2.218,-9.621,0.008,6.964,-9.198,-0.598,11.537,9.873,1.663,11.844,11.846,0.5422,4.314,9.0,11.538,-52.87
18.3265,8,SUSTAIN,7.922,11.146,-2.807,2.375,-9.528,-0.094,7.06,-9.124,-0.578,11.537,9.82,1.717,11.565,11.567,0.5317,4.293,9.0,11.538,-52.27
18.3488,8,SUSTAIN,7.922,11.146,-2.807,2.375,-9.528,-0.094,7.06,-9.124,-0.578,11.537,9.82,1.717,11.565,11.567,0.5317,4.293,9.0,11.538,-52.27
18.3706,8,SUSTAIN,7.999,10.856,-2.82,2.537,-9.424,-0.221,7.155,-9.05,-0.541,11.537,9.759,1.778,11.289,11.291,0.5213,4.272,9.0,11.538,-51.67
18.3922,8,SUSTAIN,7.999,10.856,-2.82,2.537,-9.424,-0.221,7.155,-9.05,-0.541,11.537,9.759,1.778,11.289,11.291,0.5213,4.272,9.0,11.538,-51.67
18.4145,8,SUSTAIN,8.081,10.569,-2.836,2.731,-9.273,-0.34,7.248,-8.976,-0.492,11.537,9.666,1.871,11.014,11.015,0.511,4.242,9.0,11.538,-51.08
18.437,8,SUSTAIN,8.081,10.569,-2.836,2.731,-9.273,-0.34,7.248,-8.976,-0.492,11.537,9.666,1.871,11.014,11.015,0.511,4.242,9.0,11.538,-51.08
18.4594,8,SUSTAIN,8.193,10.216,-2.861,3.017,-9.049,-0.477,7.361,-8.884,-0.417,11.537,9.539,1.999,10.67,10.671,0.4984,4.202,9.0,11.538,-50.36
18.4818,8,SUSTAIN,8.193,10.216,-2.861,3.017,-9.049,-0.477,7.361,-8.884,-0.417,11.537,9.539,1.999,10.67,10.671,0.4984,4.202,9.0,11.538,-50.36
18.504,8,SUSTAIN,8.291,9.941,-2.884,3.273,-8.831,-0.556,7.446,-8.814,-0.347,11.538,9.418,2.12,10.396,10.397,0.4888,4.166,9.0,11.538,-49.81
18.5245,8,SUSTAIN,8.397,9.676,-2.911,3.528,-8.609,-0.617,7.524,-8.747,-0.266,11.538,9.304,2.234,10.125,10.125,0.4799,4.131,9.0,11.538,-49.3
18.5468,8,SUSTAIN,8.397,9.676,-2.911,3.528,-8.609,-0.617,7.524,-8.747,-0.266,11.538,9.304,2.234,10.125,10.125,0.4799,4.131,9.0,11.538,-49.3
18.5682,8,SUSTAIN,8.397,9.676,-2.911,3.528,-8.609,-0.617,7.524,-8.747,-0.266,11.538,9.304,2.234,10.125,10.125,0.4799,4.131,9.0,11.538,-49.3
18.5905,8,SUSTAIN,8.512,9.416,-2.94,3.805,-8.384,-0.658,7.597,-8.684,-0.181,11.538,9.207,2.331,9.853,9.853,0.4715,4.102,9.0,11.538,-48.82
18.6115,8,SUSTAIN,8.668,9.099,-2.976,4.147,-8.115,-0.713,7.681,-8.61,-0.072,11.538,9.114,2.425,9.512,9.512,0.4619,4.072,9.0,11.538,-48.27
18.633,8,SUSTAIN,8.668,9.099,-2.976,4.147,-8.115,-0.713,7.681,-8.61,-0.072,11.538,9.114,2.425,9.512,9.512,0.4619,4.072,9.0,11.538,-48.27
18.6548,8,SUSTAIN,8.802,8.854,-3.007,4.419,-7.901,-0.711,7.739,-8.558,0.02,11.538,9.053,2.486,9.241,9.241,0.4551,4.053,9.0,11.538,-47.88
18.6771,8,SUSTAIN,8.802,8.854,-3.007,4.419,-7.901,-0.711,7.739,-8.558,0.02,11.538,9.053,2.486,9.241,9.241,0.4551,4.053,9.0,11.538,-47.88
18.6988,8,SUSTAIN,8.944,8.617,-3.037,4.686,-7.704,-0.682,7.79,-8.512,0.112,11.538,9.017,2.521,8.97,8.97,0.4491,4.04,9.0,11.538,-47.53
18.7212,8,SUSTAIN,8.944,8.617,-3.037,4.686,-7.704,-0.682,7.79,-8.512,0.112,11.538,9.017,2.521,8.97,8.97,0.4491,4.04,9.0,11.538,-47.53
18.7416,8,SUSTAIN,9.095,8.386,-3.066,4.954,-7.497,-0.63,7.834,-8.471,0.198,11.538,8.986,2.552,8.698,8.698,0.4439,4.029,9.0,11.538,-47.24
18.7639,8,SUSTAIN,9.095,8.386,-3.066,4.954,-7.497,-0.63,7.834,-8.471,0.198,11.538,8.986,2.552,8.698,8.698,0.4439,4.029,9.0,11.538,-47.24
18.7863,8,SUSTAIN,9.254,8.159,-3.093,5.208,-7.336,-0.581,7.871,-8.436,0.279,11.538,8.997,2.541,8.423,8.424,0.4395,4.029,9.0,11.538,-46.98
18.8086,8,SUSTAIN,9.254,8.159,-3.093,5.208,-7.336,-0.581,7.871,-8.436,0.279,11.538,8.997,2.541,8.423,8.424,0.4395,4.029,9.0,11.538,-46.98
18.831,8,SUSTAIN,9.42,7.938,-3.119,5.43,-7.201,-0.526,7.901,-8.407,0.357,11.537,9.019,2.518,8.148,8.149,0.4359,4.032,9.0,11.538,-46.78
18.8525,8,SUSTAIN,9.591,7.723,-3.143,5.66,-7.056,-0.451,7.924,-8.384,0.43,11.537,9.046,2.491,7.874,7.875,0.4331,4.037,9.0,11.538,-46.62
18.8748,8,SUSTAIN,9.591,7.723,-3.143,5.66,-7.056,-0.451,7.924,-8.384,0.43,11.537,9.046,2.491,7.874,7.875,0.4331,4.037,9.0,11.538,-46.62
18.8961,8,SUSTAIN,9.77,7.51,-3.165,5.818,-6.966,-0.367,7.942,-8.366,0.494,11.536,9.076,2.46,7.597,7.599,0.4309,4.043,9.0,11.538,-46.49
18.9181,8,SUSTAIN,9.77,7.51,-3.165,5.818,-6.966,-0.367,7.942,-8.366,0.494,11.536,9.076,2.46,7.597,7.599,0.4309,4.043,9.0,11.538,-46.49
18.9393,8,SUSTAIN,10.001,7.246,-3.186,6.056,-6.85,-0.251,7.957,-8.351,0.559,11.535,9.143,2.392,7.246,7.249,0.4291,4.059,9.0,11.538,-46.38
18.9616,8,SUSTAIN,10.001,7.246,-3.186,6.056,-6.85,-0.251,7.957,-8.351,0.559,11.535,9.143,2.392,7.246,7.249,0.4291,4.059,9.0,11.538,-46.38
18.9838,8,SUSTAIN,10.19,7.042,-3.203,6.19,-6.778,-0.148,7.961,-8.346,0.608,11.534,9.179,2.355,6.968,6.971,0.4285,4.067,9.0,11.538,-46.35
19.0044,8,SUSTAIN,10.19,7.042,-3.203,6.19,-6.778,-0.148,7.961,-8.346,0.608,11.534,9.179,2.355,6.968,6.971,0.4285,4.067,9.0,11.538,-46.35
19.0268,8,SUSTAIN,10.384,6.839,-3.215,6.343,-6.705,-0.044,7.96,-8.345,0.644,11.533,9.23,2.303,6.688,6.691,0.4285,4.08,9.0,11.538,-46.35
19.0492,8,SUSTAIN,10.384,6.839,-3.215,6.343,-6.705,-0.044,7.96,-8.345,0.644,11.533,9.23,2.303,6.688,6.691,0.4285,4.08,9.0,11.538,-46.35
19.0717,8,SUSTAIN,10.583,6.637,-3.223,6.447,-6.672,0.04,7.954,-8.349,0.668,11.531,9.278,2.254,6.404,6.408,0.4292,4.093,9.0,11.538,-46.39
19.0931,8,SUSTAIN,10.583,6.637,-3.223,6.447,-6.672,0.04,7.954,-8.349,0.668,11.531,9.278,2.254,6.404,6.408,0.4292,4.093,9.0,11.538,-46.39
19.1155,8,SUSTAIN,10.836,6.385,-3.23,6.59,-6.656,0.125,7.939,-8.361,0.691,11.53,9.367,2.164,6.048,6.052,0.4308,4.116,9.0,11.538,-46.48
19.1362,8,SUSTAIN,10.836,6.385,-3.23,6.59,-6.656,0.125,7.939,-8.361,0.691,11.53,9.367,2.164,6.048,6.052,0.4308,4.116,9.0,11.538,-46.48
19.1586,8,SUSTAIN,10.989,6.237,-3.234,6.658,-6.647,0.188,7.926,-8.373,0.701,11.529,9.408,2.121,5.834,5.839,0.4323,4.127,9.0,11.538,-46.57
19.1794,8,SUSTAIN,10.989,6.237,-3.234,6.658,-6.647,0.188,7.926,-8.373,0.701,11.529,9.408,2.121,5.834,5.839,0.4323,4.127,9.0,11.538,-46.57
19.2014,8,SUSTAIN,11.25,5.986,-3.236,6.788,-6.661,0.268,7.899,-8.396,0.707,11.528,9.51,2.018,5.473,5.478,0.4354,4.155,9.0,11.538,-46.75
19.2225,8,SUSTAIN,11.461,5.785,-3.233,6.83,-6.675,0.35,7.873,-8.42,0.7,11.527,9.55,1.977,5.181,5.186,0.4385,4.167,9.0,11.538,-46.92
19.2449,8,SUSTAIN,11.461,5.785,-3.233,6.83,-6.675,0.35,7.873,-8.42,0.7,11.527,9.55,1.977,5.181,5.186,0.4385,4.167,9.0,11.538,-46.92
19.2673,8,SUSTAIN,11.674,5.583,-3.23,6.875,-6.707,0.41,7.842,-8.447,0.69,11.526,9.605,1.921,4.889,4.895,0.442,4.183,9.0,11.538,-47.13
19.2897,8,SUSTAIN,11.674,5.583,-3.23,6.875,-6.707,0.41,7.842,-8.447,0.69,11.526,9.605,1.921,4.889,4.895,0.442,4.183,9.0,11.538,-47.13
19.3119,8,SUSTAIN,11.886,5.382,-3.225,6.909,-6.735,0.474,7.806,-8.479,0.675,11.525,9.649,1.876,4.597,4.603,0.4462,4.196,9.0,11.538,-47.37
19.3344,8,SUSTAIN,11.886,5.382,-3.225,6.909,-6.735,0.474,7.806,-8.479,0.675,11.525,9.649,1.876,4.597,4.603,0.4462,4.196,9.0,11.538,-47.37
19.3568,8,SUSTAIN,12.1,5.178,-3.218,6.956,-6.792,0.504,7.766,-8.513,0.654,11.524,9.722,1.802,4.302,4.308,0.4507,4.217,9.0,11.538,-47.63
19.3792,8,SUSTAIN,12.1,5.178,-3.218,6.956,-6.792,0.504,7.766,-8.513,0.654,11.524,9.722,1.802,4.302,4.308,0.4507,4.217,9.0,11.538,-47.63
19.4004,8,TURN,12.317,4.971,-3.209,6.983,-6.866,0.525,7.834,-8.257,0.628,11.382,9.793,1.59,4.003,4.009,0.4557,4.238,8.509,11.396,-46.5
19.4229,8,TURN,12.317,4.971,-3.209,6.983,-6.866,0.525,7.834,-8.257,0.628,11.382,9.793,1.59,4.003,4.009,0.4557,4.238,8.509,11.396,-46.5
19.4447,8,TURN,12.585,4.711,-3.198,6.978,-6.946,0.563,7.993,-7.851,0.595,11.204,9.845,1.358,3.63,3.636,0.4625,4.256,7.951,10.656,-44.49
19.4654,8,TURN,12.799,4.501,-3.189,6.957,-6.993,0.608,8.081,-7.5,0.566,11.025,9.864,1.161,3.331,3.337,0.4686,4.264,7.561,10.14,-42.86
19.4865,8,TURN,12.799,4.501,-3.189,6.957,-6.993,0.608,7.95,-7.378,0.566,10.845,9.864,0.981,3.331,3.337,0.4686,4.264,7.561,10.14,-42.86
19.5077,8,TURN,13.014,4.288,-3.177,6.955,-7.029,0.65,8.027,-7.025,0.53,10.667,9.888,0.779,3.03,3.035,0.4754,4.275,7.234,9.707,-41.19
19.5289,8,TURN,13.014,4.288,-3.177,6.955,-7.029,0.65,7.892,-6.906,0.53,10.487,9.888,0.599,3.03,3.035,0.4754,4.275,7.234,9.707,-41.19
19.5498,8,TURN,13.228,4.073,-3.163,6.935,-7.078,0.69,7.957,-6.554,0.488,10.309,9.909,0.4,2.727,2.732,0.4831,4.285,6.987,9.384,-39.48
19.5708,8,TURN,13.228,4.073,-3.163,6.935,-7.078,0.69,7.818,-6.44,0.488,10.129,9.909,0.22,2.727,2.732,0.4831,4.285,6.987,9.384,-39.48
19.5923,9,SUSTAIN,13.439,3.859,-3.149,6.889,-7.113,0.729,9.255,-4.69,0.447,10.376,9.902,0.474,12.961,12.962,0.8496,4.516,9.0,11.538,-26.87
19.6147,9,SUSTAIN,13.439,3.859,-3.149,6.889,-7.113,0.729,9.469,-4.799,0.447,10.616,9.902,0.714,12.961,12.962,0.8496,4.516,9.0,11.538,-26.87
19.6359,9,SUSTAIN,13.648,3.644,-3.133,6.844,-7.102,0.778,9.721,-4.833,0.4,10.856,9.863,0.993,12.678,12.678,0.8419,4.502,9.0,11.538,-26.44
19.6581,9,SUSTAIN,13.648,3.644,-3.133,6.844,-7.102,0.778,9.936,-4.94,0.4,11.096,9.863,1.233,12.678,12.678,0.8419,4.502,9.0,11.538,-26.44
19.6789,9,SUSTAIN,13.91,3.374,-3.112,6.844,-7.087,0.765,10.201,-4.943,0.337,11.336,9.853,1.483,12.324,12.324,0.8317,4.493,9.0,11.538,-25.85
19.701,9,SUSTAIN,13.91,3.374,-3.112,6.844,-7.087,0.765,10.383,-5.031,0.337,11.538,9.853,1.685,12.324,12.324,0.8317,4.493,9.0,11.538,-25.85
19.7234,9,SUSTAIN,14.119,3.158,-3.096,6.884,-7.065,0.704,10.426,-4.942,0.289,11.538,9.864,1.674,12.041,12.042,0.8232,4.49,9.0,11.538,-25.36
19.7439,9,SUSTAIN,14.328,2.944,-3.084,6.931,-7.03,0.601,10.469,-4.85,0.253,11.538,9.872,1.666,11.762,11.762,0.8143,4.487,9.0,11.538,-24.86
19.7647,9,SUSTAIN,14.328,2.944,-3.084,6.931,-7.03,0.601,10.469,-4.85,0.253,11.538,9.872,1.666,11.762,11.762,0.8143,4.487,9.0,11.538,-24.86
19.7868,9,SUSTAIN,14.328,2.944,-3.084,6.931,-7.03,0.601,10.469,-4.85,0.253,11.538,9.872,1.666,11.762,11.762,0.8143,4.487,9.0,11.538,-24.86
19.8081,9,SUSTAIN,14.54,2.73,-3.075,7.021,-6.96,0.461,10.513,-4.755,0.226,11.538,9.886,1.652,11.48,11.48,0.8052,4.484,9.0,11.538,-24.33
19.8289,9,SUSTAIN,14.757,2.52,-3.07,7.146,-6.79,0.329,10.556,-4.658,0.21,11.538,9.857,1.681,11.196,11.196,0.796,4.471,9.0,11.538,-23.81
19.8498,9,SUSTAIN,14.757,2.52,-3.07,7.146,-6.79,0.329,10.556,-4.658,0.21,11.538,9.857,1.681,11.196,11.196,0.796,4.471,9.0,11.538,-23.81
19.8706,9,SUSTAIN,14.977,2.315,-3.069,7.268,-6.561,0.235,10.598,-4.562,0.206,11.538,9.791,1.747,10.913,10.913,0.787,4.449,9.0,11.538,-23.29
19.893,9,SUSTAIN,14.977,2.315,-3.069,7.268,-6.561,0.235,10.598,-4.562,0.206,11.538,9.791,1.747,10.913,10.913,0.787,4.449,9.0,11.538,-23.29
19.9142,9,SUSTAIN,15.255,2.071,-3.073,7.44,-6.244,0.13,10.647,-4.448,0.218,11.538,9.713,1.825,10.561,10.561,0.7762,4.422,9.0,11.538,-22.67
19.9366,9,SUSTAIN,15.255,2.071,-3.073,7.44,-6.244,0.13,10.647,-4.448,0.218,11.538,9.713,1.825,10.561,10.561,0.7762,4.422,9.0,11.538,-22.67
19.9588,9,SUSTAIN,15.485,1.884,-3.078,7.616,-5.947,0.067,10.682,-4.361,0.233,11.538,9.663,1.875,10.278,10.278,0.7681,4.405,9.0,11.538,-22.21
19.9803,9,SUSTAIN,15.485,1.884,-3.078,7.616,-5.947,0.067,10.682,-4.361,0.233,11.538,9.663,1.875,10.278,10.278,0.7681,4.405,9.0,11.538,-22.21
20.0027,9,SUSTAIN,15.72,1.706,-3.084,7.779,-5.674,0.001,10.715,-4.279,0.252,11.538,9.628,1.91,9.992,9.993,0.7604,4.391,9.0,11.538,-21.77
20.0252,9,SUSTAIN,15.72,1.706,-3.084,7.779,-5.674,0.001,10.715,-4.279,0.252,11.538,9.628,1.91,9.992,9.993,0.7604,4.391,9.0,11.538,-21.77
20.0476,9,SUSTAIN,15.96,1.537,-3.092,7.925,-5.373,-0.017,10.745,-4.204,0.276,11.538,9.575,1.963,9.708,9.708,0.7535,4.373,9.0,11.538,-21.37
20.0701,9,SUSTAIN,15.96,1.537,-3.092,7.925,-5.373,-0.017,10.745,-4.204,0.276,11.538,9.575,1.963,9.708,9.708,0.7535,4.373,9.0,11.538,-21.37
20.0925,9,SUSTAIN,16.203,1.379,-3.102,8.086,-5.076,-0.037,10.771,-4.137,0.306,11.538,9.547,1.991,9.424,9.424,0.7472,4.362,9.0,11.538,-21.01
20.1131,9,SUSTAIN,16.452,1.228,-3.111,8.226,-4.764,-0.013,10.793,-4.076,0.332,11.538,9.506,2.032,9.137,9.138,0.7416,4.349,9.0,11.538,-20.69
20.1355,9,SUSTAIN,16.452,1.228,-3.111,8.226,-4.764,-0.013,10.793,-4.076,0.332,11.538,9.506,2.032,9.137,9.138,0.7416,4.349,9.0,11.538,-20.69
20.156,9,SUSTAIN,16.771,1.053,-3.119,8.407,-4.437,0.021,10.817,-4.013,0.358,11.537,9.506,2.032,8.777,8.778,0.7357,4.345,9.0,11.538,-20.35
20.1783,9,SUSTAIN,16.771,1.053,-3.119,8.407,-4.437,0.021,10.817,-4.013,0.358,11.537,9.506,2.032,8.777,8.778,0.7357,4.345,9.0,11.538,-20.35
20.1996,9,SUSTAIN,17.028,0.924,-3.127,8.522,-4.19,0.075,10.832,-3.972,0.381,11.537,9.497,2.04,8.491,8.492,0.732,4.34,9.0,11.538,-20.14
20.2206,9,SUSTAIN,17.028,0.924,-3.127,8.522,-4.19,0.075,10.832,-3.972,0.381,11.537,9.497,2.04,8.491,8.492,0.732,4.34,9.0,11.538,-20.14
20.2415,9,SUSTAIN,17.29,0.801,-3.132,8.653,-3.954,0.118,10.844,-3.939,0.397,11.537,9.514,2.023,8.203,8.204,0.7289,4.343,9.0,11.538,-19.96
20.2639,9,SUSTAIN,17.29,0.801,-3.132,8.653,-3.954,0.118,10.844,-3.939,0.397,11.537,9.514,2.023,8.203,8.204,0.7289,4.343,9.0,11.538,-19.96
20.285,9,SUSTAIN,17.557,0.685,-3.135,8.763,-3.72,0.196,10.852,-3.914,0.406,11.537,9.52,2.017,7.913,7.914,0.7267,4.343,9.0,11.538,-19.83
20.3074,9,SUSTAIN,17.557,0.685,-3.135,8.763,-3.72,0.196,10.852,-3.914,0.406,11.537,9.52,2.017,7.913,7.914,0.7267,4.343,9.0,11.538,-19.83
20.329,9,SUSTAIN,17.828,0.575,-3.135,8.88,-3.503,0.257,10.858,-3.898,0.405,11.537,9.546,1.991,7.621,7.622,0.7252,4.348,9.0,11.538,-19.75
20.3515,9,SUSTAIN,17.828,0.575,-3.135,8.88,-3.503,0.257,10.858,-3.898,0.405,11.537,9.546,1.991,7.621,7.622,0.7252,4.348,9.0,11.538,-19.75
20.3739,9,SUSTAIN,18.099,0.474,-3.136,9.014,-3.341,0.281,10.86,-3.893,0.409,11.536,9.613,1.923,7.331,7.332,0.7247,4.365,9.0,11.538,-19.72
20.3963,9,SUSTAIN,18.099,0.474,-3.136,9.014,-3.341,0.281,10.86,-3.893,0.409,11.536,9.613,1.923,7.331,7.332,0.7247,4.365,9.0,11.538,-19.72
20.4188,9,SUSTAIN,18.445,0.352,-3.135,9.143,-3.202,0.324,10.859,-3.896,0.405,11.536,9.687,1.849,6.964,6.966,0.725,4.383,9.0,11.538,-19.74
20.4405,9,SUSTAIN,18.726,0.257,-3.132,9.218,-3.112,0.37,10.855,-3.905,0.396,11.536,9.729,1.807,6.668,6.669,0.7258,4.394,9.0,11.538,-19.79
20.4628,9,SUSTAIN,18.726,0.257,-3.132,9.218,-3.112,0.37,10.855,-3.905,0.396,11.536,9.729,1.807,6.668,6.669,0.7258,4.394,9.0,11.538,-19.79
20.4837,9,SUSTAIN,19.01,0.165,-3.128,9.301,-3.055,0.391,10.85,-3.92,0.384,11.536,9.79,1.746,6.369,6.371,0.7272,4.41,9.0,11.538,-19.87
20.5057,9,SUSTAIN,19.01,0.165,-3.128,9.301,-3.055,0.391,10.85,-3.92,0.384,11.536,9.79,1.746,6.369,6.371,0.7272,4.41,9.0,11.538,-19.87
20.5271,9,SUSTAIN,19.294,0.075,-3.125,9.392,-3.028,0.397,10.841,-3.942,0.375,11.536,9.868,1.668,6.071,6.073,0.7293,4.431,9.0,11.538,-19.98
20.5494,9,SUSTAIN,19.294,0.075,-3.125,9.392,-3.028,0.397,10.841,-3.942,0.375,11.536,9.868,1.668,6.071,6.073,0.7293,4.431,9.0,11.538,-19.98
20.5706,9,SUSTAIN,19.582,-0.014,-3.12,9.453,-2.986,0.418,10.831,-3.97,0.361,11.536,9.913,1.623,5.77,5.771,0.7318,4.444,9.0,11.538,-20.13
20.593,9,SUSTAIN,19.582,-0.014,-3.12,9.453,-2.986,0.418,10.831,-3.97,0.361,11.536,9.913,1.623,5.77,5.771,0.7318,4.444,9.0,11.538,-20.13
20.6148,9,SUSTAIN,19.873,-0.104,-3.114,9.518,-2.984,0.43,10.819,-4.002,0.343,11.536,9.975,1.561,5.466,5.467,0.7348,4.462,9.0,11.538,-20.3
20.6371,9,SUSTAIN,19.873,-0.104,-3.114,9.518,-2.984,0.43,10.819,-4.002,0.343,11.536,9.975,1.561,5.466,5.467,0.7348,4.462,9.0,11.538,-20.3
20.6595,9,SUSTAIN,20.237,-0.215,-3.107,9.559,-3.015,0.437,10.802,-4.048,0.322,11.536,10.023,1.513,5.086,5.087,0.739,4.476,9.0,11.538,-20.54
20.6818,9,SUSTAIN,20.237,-0.215,-3.107,9.559,-3.015,0.437,10.802,-4.048,0.322,11.536,10.023,1.513,5.086,5.087,0.739,4.476,9.0,11.538,-20.54
20.7031,9,SUSTAIN,20.53,-0.305,-3.102,9.603,-3.022,0.428,10.786,-4.091,0.307,11.536,10.067,1.469,4.781,4.782,0.743,4.49,9.0,11.538,-20.77
20.7237,9,TURN,20.825,-0.396,-3.096,9.653,-3.067,0.431,10.902,-4.123,0.289,11.656,10.128,1.527,4.473,4.474,0.7473,4.508,8.575,11.823,-20.71
20.746,9,TURN,20.825,-0.396,-3.096,9.653,-3.067,0.431,11.015,-4.165,0.289,11.776,10.128,1.647,4.473,4.474,0.7473,4.508,8.575,11.823,-20.71
20.7673,9,TURN,20.825,-0.396,-3.096,9.653,-3.067,0.431,11.056,-4.181,0.289,11.82,10.128,1.692,4.473,4.474,0.7473,4.508,8.575,11.823,-20.71
20.7897,9,TURN,21.122,-0.489,-3.089,9.678,-3.123,0.423,11.064,-3.618,0.268,11.641,10.169,1.472,4.161,4.162,0.752,4.521,8.094,11.165,-18.11
20.8109,9,TURN,21.418,-0.584,-3.085,9.71,-3.21,0.394,11.05,-3.041,0.254,11.461,10.227,1.234,3.852,3.853,0.7571,4.539,7.639,10.542,-15.39
20.8333,9,TURN,21.418,-0.584,-3.085,9.71,-3.21,0.394,10.877,-2.993,0.254,11.281,10.227,1.054,3.852,3.853,0.7571,4.539,7.639,10.542,-15.39
20.8557,9,TURN,21.715,-0.681,-3.081,9.72,-3.294,0.362,10.834,-2.419,0.243,11.101,10.263,0.838,3.54,3.541,0.7623,4.551,7.237,9.993,-12.59
20.8766,9,TURN,21.715,-0.681,-3.081,9.72,-3.294,0.362,10.658,-2.38,0.243,10.921,10.263,0.658,3.54,3.541,0.7623,4.551,7.237,9.993,-12.59
20.8985,9,TURN,22.087,-0.807,-3.076,9.693,-3.37,0.37,10.608,-1.683,0.228,10.741,10.263,0.479,3.147,3.148,0.7692,4.555,6.837,9.447,-9.02
20.9208,9,TURN,22.087,-0.807,-3.076,9.693,-3.37,0.37,10.431,-1.655,0.228,10.561,10.263,0.299,3.147,3.148,0.7692,4.555,6.837,9.447,-9.02
20.9432,9,TURN,22.385,-0.911,-3.071,9.673,-3.45,0.376,10.324,-1.094,0.214,10.381,10.27,0.112,2.833,2.834,0.775,4.561,6.609,9.138,-6.05
20.964,9,TURN,22.385,-0.911,-3.071,9.673,-3.45,0.376,10.145,-1.075,0.214,10.201,10.27,-0.068,2.833,2.834,0.775,4.561,6.609,9.138,-6.05
20.9863,9,TURN,22.678,-1.016,-3.068,9.635,-3.503,0.383,10.007,-0.537,0.203,10.022,10.252,-0.231,2.521,2.522,0.7813,4.56,6.477,8.96,-3.07
21.0087,9,TURN,22.678,-1.016,-3.068,9.635,-3.503,0.383,9.827,-0.527,0.203,9.842,10.252,-0.411,2.521,2.522,0.7813,4.56,6.477,8.96,-3.07
21.0294,10,SUSTAIN,22.972,-1.124,-3.063,9.596,-3.53,0.372,9.759,2.534,0.189,10.083,10.224,-0.142,12.427,12.427,2.6901,5.769,9.0,11.538,14.56
21.0514,10,SUSTAIN,22.972,-1.124,-3.063,9.596,-3.53,0.372,9.991,2.595,0.189,10.323,10.224,0.098,12.427,12.427,2.6901,5.769,9.0,11.538,14.56
21.0728,10,SUSTAIN,23.267,-1.232,-3.059,9.568,-3.537,0.337,10.183,2.805,0.176,10.563,10.201,0.362,12.171,12.171,2.6754,5.753,9.0,11.538,15.4
21.0938,10,SUSTAIN,23.561,-1.34,-3.056,9.589,-3.447,0.267,10.37,3.028,0.167,10.803,10.19,0.613,11.917,11.917,2.6601,5.741,9.0,11.538,16.28
21.1162,10,SUSTAIN,23.561,-1.34,-3.056,9.589,-3.447,0.267,10.6,3.095,0.167,11.043,10.19,0.853,11.917,11.917,2.6601,5.741,9.0,11.538,16.28
21.1372,10,SUSTAIN,23.926,-1.468,-3.058,9.623,-3.246,0.106,10.767,3.372,0.173,11.283,10.156,1.127,11.604,11.604,2.6407,5.72,9.0,11.538,17.39
